"PLOT","lat_fuzzed","lon_fuzzed","elev_fuzzed","tc3","forind","tc3for","annpre","anntmp","smrtp","ndvi","totvol","psmevol","tshevol","totbiom","numtree","cover"
9493,45.500392,-121.711704,3500,-726,1,-726,775,706,233,0.713222086429596,7.3349521807,1.1245996501,0.6227550992,11.808476442,163.58007078,67.33333333
9494,45.502294,-121.630022,2300,-170,1,-170,709,851,299,0.746196448802948,374.09322562,155.51994324,9.8562903294,225.82559993,510.54922249,76.33333333
9495,45.548475,-121.551742,1500,-1016,1,-1016,691,917,329,0.699592113494873,0,0,0,0,0,20.88888889
9496,45.548694,-121.492846,3300,-68,1,-68,725,744,271,0.775882422924042,66.965876313,39.001907023,0,51.051832138,386.64380365,71.55555556
9554,45.549375,-123.949507,100,-361,1,-361,768,1052,224,0.612021386623383,102.13714041,0.6540737997,0,71.37032166,892.25493151,66
9556,45.562535,-123.829353,1300,-143,1,-143,816,943,223,0.768332362174988,494.71863106,136.25767588,321.27563427,299.52332559,460.99838128,87.22222222
9558,45.584163,-123.705109,1700,-271,1,-271,819,1000,249,0.825476408004761,279.83931861,61.4736135,0,173.52774121,346.96915172,83.55555556
9559,45.549193,-123.524474,1300,-336,1,-336,806,964,248,0.58159476518631,162.45904543,162.45904543,0,92.747197447,44.612746576,85.44444444
9560,45.54936,-123.440013,2500,-273,1,-273,798,825,228,0.674836814403534,115.05538767,57.344172205,3.5506000766,65.328868594,104.09640868,81.77777778
9561,45.556575,-123.389153,2900,-179,0,0,783,779,227,0.749767541885376,627.23264885,355.44344508,170.80405286,374.96837311,669.19119863,81.33333333
9562,45.546084,-123.311234,1300,-377,1,-377,755,950,276,0.827217280864716,38.459129119,34.410828512,0,27.969577439,210.66186467,82.88888889
9563,45.600047,-123.252395,300,-619,0,0,715,1108,328,0.67121547460556,0,0,0,0,0,0
9565,45.55587,-123.06474,100,-1102,0,0,697,1160,349,0.635553300380707,0,0,0,0,0,0
9566,45.548747,-123.028118,100,-1619,0,0,693,1158,346,0.401357769966125,0,0,0,0,0,0
9567,45.557367,-122.961996,100,-1531,0,0,687,1168,346,0.564770877361298,0,0,0,0,0,0
9568,45.580516,-122.881458,300,-1586,0,0,694,1150,337,0.68162590265274,0,0,0,0,0,0
9569,45.58367,-122.805474,700,-987,0,0,712,1040,305,0.661099433898926,0,0,0,0,0,18.33333333
9570,45.597607,-122.747343,100,-343,1,-343,692,1189,336,0.692342698574066,0,0,0,0,0,74.22222222
9571,45.552412,-122.604556,300,-1161,0,0,700,1169,329,0.477983772754669,0,0,0,0,0,8.888888889
9572,45.554331,-122.542238,100,-2343,0,0,702,1190,328,0.736223459243774,0,0,0,0,0,0
9573,45.550584,-122.474895,100,-878,0,0,699,1204,332,0.459853649139404,0,0,0,0,0,0
9574,45.544852,-122.189305,700,-433,1,-433,756,1098,281,0.806862890720367,305.76326133,136.5525064,0,187.10135748,327.16014155,88
9575,45.552487,-122.122779,2100,-204,1,-204,789,883,234,0.739575088024139,651.21750394,229.75577684,388.12544139,391.49576403,505.55449624,85.55555556
9576,45.557195,-122.047738,2900,-253,1,-253,812,785,211,0.720358431339264,1115.6934928,720.76775283,381.25587194,692.16898741,200.55914895,80.77777778
9577,45.555814,-121.990772,3300,-270,1,-270,823,707,199,0.765403568744659,447.05618992,247.23139681,0,272.71147303,423.79277666,86.77777778
9578,45.552675,-121.912664,3500,-100,1,-100,814,660,194,0.735995590686798,630.88276814,240.83864682,170.12881386,372.56786569,446.12746576,79.77777778
9579,45.600751,-121.840569,2900,-41,1,-41,794,761,223,0.79847115278244,712.58824507,630.17282145,29.846185545,440.65011131,1174.8023265,85.77777778
9580,45.542716,-121.69192,1700,-689,1,-689,714,893,307,0.81699001789093,65.448352332,35.608018356,0,54.932030625,327.16014155,69.55555556
9581,45.541663,-121.63059,1500,-1171,0,0,688,935,338,0.488984912633896,0,0,0,0,0,7.555555556
9582,45.554755,-121.599036,1300,-1050,0,0,681,956,345,0.739685297012329,0,0,0,0,0,32.44444444
9583,45.566464,-121.519781,2100,-251,1,-251,704,841,306,0.767575919628143,212.64045567,154.43237176,0,140.58667531,262.6817532,78
9584,45.564505,-121.456171,3100,-1505,1,-1505,716,784,287,0.457374632358551,95.492337869,27.422918462,0,66.252752781,535.35295891,21
9650,45.598532,-123.880878,100,-1288,0,0,784,1073,243,0.762245178222656,0,0,0,0,0,16.11111111
9651,45.605273,-123.799128,2100,-397,1,-397,820,941,233,0.746931612491608,202.68282886,90.507572035,0,119.47018513,287.48548962,87
9652,45.603917,-123.734273,900,-191,1,-191,810,1026,255,0.727276921272278,238.71575692,97.221416768,39.020498054,135.50382578,242.87274304,82.55555556
9653,45.599753,-123.659836,1700,-552,1,-552,823,935,239,0.777734279632568,241.53540896,116.51711582,0,142.44278782,297.4183105,77.22222222
9654,45.595666,-123.589193,700,-484,1,-484,811,1007,254,0.780750572681427,437.07527839,181.20237602,0,252.79431995,475.86929681,76.66666667
9655,45.59973,-123.52347,1500,-227,1,-227,805,969,251,0.754570066928864,537.20250896,446.72765902,0,316.40365923,654.32028311,85.66666667
9656,45.604818,-123.448769,1300,-146,1,-146,786,926,251,0.794316053390503,150.20469659,49.491517786,0,82.133853585,74.354577626,80.66666667
9657,45.600327,-123.381915,1900,-1032,1,-1032,762,902,258,0.696533441543579,398.09892488,398.09892488,0,235.71724603,166.0491181,60.11111111
9658,45.600183,-123.313776,1500,-59,1,-59,760,913,266,0.786677360534668,496.81085153,347.22569959,0,288.12397937,453.53460771,88.55555556
9659,45.601412,-123.104888,300,-2050,0,0,696,1154,346,0.659543693065643,0,0,0,0,0,0
9660,45.599881,-123.02999,300,-1336,0,0,694,1147,343,0.182043328881264,0,0,0,0,0,0
9661,45.598743,-122.957506,100,-1910,0,0,691,1150,340,0.540452837944031,0,0,0,0,0,0
9662,45.597921,-122.896666,300,-1602,0,0,700,1119,328,0.628466308116913,0,0,0,0,0,0
9663,45.593861,-122.829389,700,-360,1,-360,713,1047,305,0.770398378372192,883.59283413,253.29879941,160.50982583,484.86176706,384.11812472,82.11111111
9664,45.599659,-122.682684,100,-831,0,0,688,1203,340,0.646612107753754,0,0,0,0,0,27.22222222
9666,45.603396,-121.981968,2300,-236,1,-236,792,857,232,0.692538678646088,252.96619141,252.96619141,0,154.13451839,44.556114964,71.11111111
9667,45.607816,-121.911752,3300,-492,1,-492,801,709,205,0.813591420650482,716.60433804,253.38995652,0,407.47030078,743.54577626,76.44444444
9669,45.60085,-121.7659,3900,-200,1,-200,774,621,212,0.808423459529877,245.97166747,151.08612384,0,172.78860186,1070.7059178,85.77777778
9670,45.600097,-121.700472,3100,-277,1,-277,734,789,278,0.798968017101288,408.72846163,381.162461,0,250.69986828,490.74021233,87.55555556
9671,45.591213,-121.627435,900,-675,0,0,690,998,355,0.469077616930008,0,0,0,0,0,1.666666667
9672,45.591176,-121.558053,1300,-479,1,-479,681,956,344,0.777181446552277,264.80199561,189.66605713,0,163.42849296,463.4674286,81.55555556
9673,45.592608,-121.488554,2100,-729,1,-729,694,901,328,0.659362852573395,77.276513217,24.896409729,0,53.273812844,198.25999647,68.44444444
9740,45.649493,-123.916803,900,-17,1,-17,798,1050,248,0.783780932426453,350.03130084,0,301.85347567,217.78702656,1204.5441575,87.11111111
9741,45.651814,-123.870931,500,-160,1,-160,798,1036,245,0.742233455181122,556.58552192,379.07702775,177.50849417,339.04528734,565.09478996,86.44444444
9742,45.650843,-123.803318,1100,-87,1,-87,814,942,224,0.740186333656311,296.03489114,141.32881289,149.62032663,185.11007507,639.44936758,71.11111111
9743,45.624365,-123.6885,1700,-457,1,-457,820,959,240,0.809345781803131,217.94422827,171.52698199,0,138.50147075,356.9019726,76.55555556
9744,45.644912,-123.597743,1500,-430,1,-430,824,942,238,0.809917330741882,378.83477587,56.442096441,0,210.48067383,327.16014155,85.88888889
9745,45.651888,-123.524276,1100,-463,1,-463,814,949,243,0.761080622673035,89.329533134,59.872378453,15.825671117,54.508787023,178.4509863,78
9746,45.651209,-123.460408,2700,-436,1,-436,795,842,232,0.684870481491089,414.40865165,377.10766833,37.300983319,248.36696877,342.03105708,64.44444444
9747,45.64756,-123.383058,1500,-259,1,-259,757,947,273,0.783194959163666,681.75724612,670.39410747,0,398.30151554,356.9019726,85
9748,45.646707,-123.320901,900,-320,1,-320,736,1009,299,0.776282966136932,414.81075336,375.68353406,0,236.35711434,165.99248648,81
9749,45.627778,-123.2225,500,-1348,0,0,719,1080,319,0.680999100208282,0,0,0,0,0,2.333333333
9750,45.655338,-123.170614,500,-538,1,-538,716,1087,322,0.810821056365967,185.31421349,74.393633736,0,109.4572693,252.80556393,87.44444444
9751,45.651956,-123.089786,300,-320,1,-320,715,1069,317,0.783780932426453,95.501622647,95.501622647,0,74.215555516,401.51471918,86.22222222
9752,45.653526,-123.033573,300,-1042,0,0,705,1103,327,0.800340294837952,29.679765113,0,0,14.067969052,2.469047319,20.77777778
9753,45.648107,-122.966913,900,-584,1,-584,711,1067,315,0.819427132606506,142.72975,101.97533989,0,112.11490106,374.24193545,84.11111111
9754,45.655994,-122.895866,1100,-532,1,-532,719,1023,300,0.82342803478241,502.39911382,0,0,274.21217257,775.75665463,86.11111111
9755,45.624151,-122.787323,100,-1156,0,0,692,1195,338,0.260941803455353,0,0,0,0,0,0
9757,45.634805,-121.824187,2900,-90,1,-90,787,777,224,0.792003393173218,665.73638708,469.06556405,180.99812692,396.66485957,684.06211416,86.77777778
9758,45.624625,-121.728498,3700,-556,1,-556,761,632,229,0.692342698574066,158.96586367,67.869233898,0,115.89792194,416.3856347,72.11111111
9759,45.649045,-121.698171,3900,-353,1,-353,760,610,226,0.768704533576965,191.35403251,74.708147619,8.0631269169,121.86925122,684.06211416,81.44444444
9760,45.639075,-121.629242,1900,-775,1,-775,703,895,322,0.740550756454468,110.89371542,25.882225279,0,54.4946969,74.354577626,61.55555556
9761,45.643569,-121.562867,700,-1249,0,0,660,1035,381,0.833853960037231,0,0,0,0,0,0
9823,45.682879,-123.944251,100,-1485,0,0,766,1044,228,0.36663630604744,0,0,0,0,0,0
9825,45.695794,-123.80978,300,-267,1,-267,800,1062,241,0.733946323394775,630.200729,47.685399863,497.47914873,388.07818334,193.2086386,81.22222222
9826,45.64674,-123.741878,1700,-301,1,-301,836,889,215,0.806978523731232,289.06705465,128.86724959,0,178.75963701,446.12746576,84.44444444
9827,45.655689,-123.660904,2500,-245,1,-245,828,921,233,0.799678266048431,402.97657244,160.47885454,127.27854456,251.79191786,421.32372934,85.66666667
9828,45.664664,-123.572291,2500,-211,1,-211,822,882,230,0.781526744365692,318.05023679,54.361180729,202.19730027,197.94291986,297.4183105,84.11111111
9829,45.700948,-123.52706,2300,-71,1,-71,813,897,235,0.802843809127808,772.19778622,329.28319822,391.50014991,476.1179767,850.11123225,86.44444444
9830,45.699498,-123.453932,1300,-486,1,-486,786,923,252,0.692342758178711,344.36189558,341.53721695,2.8246786327,214.03551448,433.72559755,75.44444444
9831,45.70097,-123.391759,2300,-111,1,-111,766,870,256,0.777181446552277,479.05250363,479.05250363,0,288.40098919,411.39090846,81.88888889
9832,45.655375,-123.244672,900,-235,1,-235,734,1030,304,0.7852743268013,764.09620288,712.14284844,22.264921685,447.21773349,567.50720566,89.88888889
9833,45.675247,-123.188688,500,-83,1,-83,716,1088,323,0.829996943473816,246.85764384,242.34211584,0.8552181475,165.75334472,743.54577626,88.33333333
9834,45.665493,-123.135432,500,-817,1,-817,710,1082,320,0.664917945861816,122.15759107,122.15759107,0,78.201418878,61.95270942,49.66666667
9836,45.680803,-122.996158,1100,-1003,1,-1003,723,1007,299,0.854364514350891,7.5150892409,2.4863348457,0,12.052705482,74.354577626,46.44444444
9837,45.695586,-122.964534,1100,-489,1,-489,736,949,281,0.842612326145172,244.50037536,6.5934202339,0,135.93832304,312.28922603,88.55555556
9838,45.651231,-122.821796,100,-1183,0,0,694,1186,337,0.485242903232574,0,0,0,0,0,0
9839,45.650262,-121.840201,3700,-24,1,-24,783,677,209,0.759473621845245,813.63317623,194.38003151,26.117430514,458.29825313,832.77126941,85
9840,45.649007,-121.771849,3900,-71,1,-71,768,582,211,0.732501983642578,647.72295604,68.778943738,163.85368139,375.87630907,907.12584704,80.33333333
9842,45.692736,-121.626749,1300,-142,1,-142,679,983,351,0.785074591636658,473.82057731,472.57595563,0,292.33241933,513.01826981,83
9843,45.691769,-121.546387,700,-1683,0,0,661,1065,388,0.747629582881927,0,0,0,0,0,3.888888889
9844,45.644855,-121.48684,900,-1051,0,0,666,1014,372,0.601216197013855,16.592945592,0,0,15.541536842,104.09640868,38.55555556
9902,45.730184,-123.94258,100,-765,0,0,779,1109,244,0.722260355949402,0,0,0,0,0,25.44444444
9903,45.742872,-123.868143,100,-245,0,0,779,1083,246,0.789715111255646,367.35957604,253.63420314,111.14953043,235.86380739,803.02943836,88.11111111
9904,45.710195,-123.73813,100,-591,0,0,806,1032,235,0.81288480758667,362.47226804,82.212393601,105.29311806,208.01348978,257.74365857,73.11111111
9905,45.694079,-123.66702,1100,-632,1,-632,830,920,219,0.776091754436493,107.21613131,99.513351784,0,69.409471512,163.58007078,78.33333333
9906,45.698895,-123.593514,2300,-559,0,0,825,904,232,0.769628345966339,549.45324754,493.99329391,0,336.45991848,389.11285097,84.77777778
9907,45.711639,-123.546715,1100,-273,1,-273,813,977,246,0.764190256595612,693.55860161,629.33497116,0,409.53323093,240.23380089,87.55555556
9908,45.724052,-123.482505,2100,-192,1,-192,798,885,241,0.753926753997803,433.66775356,243.23418877,85.148256274,249.4615373,198.25999647,84.55555556
9909,45.726934,-123.420612,2100,-228,1,-228,771,880,253,0.707287132740021,484.55380932,404.41826195,2.494949657,271.89760372,185.85812826,82.11111111
9910,45.699741,-123.31423,1300,-186,0,0,741,982,292,0.749785184860229,0,0,0,8.2623904882,0,32.33333333
9911,45.697572,-123.244021,700,-431,1,-431,731,1047,309,0.81052440404892,299.5126822,92.953617552,19.37993358,175.85894609,193.26527022,85
9912,45.708118,-123.204382,500,-987,1,-987,719,1068,319,0.70599764585495,135.81412293,121.67544584,0,80.364247015,12.345236595,35.55555556
9913,45.693468,-123.100371,1500,-308,1,-308,739,970,289,0.798139333724976,357.85633059,326.99398388,0,215.46575272,208.13618574,57.66666667
9914,45.741456,-123.027827,1500,-113,0,0,746,922,276,0.607270896434784,0,0,0,0,0,0
9915,45.748419,-122.960283,500,-237,1,-237,714,1073,305,0.807868361473083,943.07994443,821.35066608,0,541.73178093,398.93240864,91.77777778
9916,45.698772,-122.89269,900,-1445,1,-1445,715,986,288,0.746617138385773,0,0,0,0.3076229734,0,67.55555556
9917,45.699383,-122.820242,100,-1829,0,0,695,1178,337,0.78161746263504,0,0,0,0,0,0
9918,45.690807,-121.482145,900,-611,1,-611,662,1015,376,0.782783389091492,140.89189494,85.168371368,0,107.30578236,287.48548962,82.22222222
9919,45.690416,-121.434547,500,-2434,0,0,659,1119,403,0.58375495672226,1.1907275278,0,0,1.3040726887,29.74183105,0
9979,45.747507,-123.813318,500,-163,1,-163,809,1030,238,0.746196448802948,410.03442506,0,383.32518373,245.88975145,255.27461125,64.66666667
9980,45.749078,-123.730055,1300,-556,0,0,824,983,232,0.825153648853302,175.97616356,97.98349807,60.813149282,116.25299084,654.32028311,80.44444444
9981,45.746657,-123.657232,700,-443,1,-443,827,1013,243,0.748775362968445,839.14770205,785.52079439,0,489.8479591,322.1654153,89.11111111
9982,45.75136,-123.593851,1300,-214,1,-214,824,986,243,0.79473489522934,684.42470634,370.44402589,63.500485723,394.33492074,639.44936758,85.44444444
9983,45.748482,-123.534964,2900,-598,0,0,823,839,224,0.628402829170227,133.4983969,67.149103807,47.540468102,83.042400799,136.30728705,58
9984,45.738161,-123.347248,1300,-161,1,-161,749,964,285,0.758723497390747,623.91314031,620.39438783,0,377.07105278,411.33427684,76.66666667
9985,45.745945,-123.323102,900,-292,1,-292,737,964,288,0.705865442752838,37.947908794,37.947908794,0,24.832676766,4.9380946379,41.44444444
9986,45.746852,-123.243709,1500,-120,1,-120,743,967,291,0.685190558433533,258.64750915,258.64750915,0,150.87731913,89.225493151,23.88888889
9987,45.746028,-123.178436,1500,-224,1,-224,749,967,288,0.803890287876129,766.23914004,685.39395548,0,441.4064224,537.82200623,82.66666667
9988,45.747518,-123.100751,1500,-137,0,0,744,934,278,0.759795308113098,0,0,0,0,0,0
9990,45.748044,-122.810932,100,-1905,0,0,696,1177,338,0.716503620147705,0,0,0,0,0,0
10045,45.761684,-123.916452,1100,-284,0,0,819,993,229,0.740901052951813,534.69560059,0,503.86351647,326.28103544,451.06556039,4.111111111
10046,45.772875,-123.844967,100,-669,0,0,776,1084,246,0.769567966461182,0,0,0,0,0,44.44444444
10047,45.775857,-123.764195,500,-405,1,-405,815,1042,242,0.829311966896057,154.40209348,110.60155676,1.601506811,130.65460637,713.80394521,87.66666667
10048,45.797099,-123.736742,500,-189,0,0,808,1026,240,0.632508993148804,2.891033903,0,2.891033903,3.0857382834,14.870915525,14.22222222
10049,45.794452,-123.666454,900,-751,1,-751,824,999,243,0.818098485469818,150.43201435,0,93.966483417,94.891826725,198.25999647,77.11111111
10050,45.784223,-123.595242,1300,-194,1,-194,820,961,239,0.790008306503296,45.038429691,43.681818409,1.356611282,43.956048748,431.25655023,85.33333333
10051,45.743791,-123.46077,1900,-417,0,0,783,898,250,0.683372616767883,127.47163337,19.908265961,107.56336741,78.411782305,79.292672264,72.33333333
10052,45.745372,-123.378172,1900,-103,1,-103,765,892,261,0.799665629863739,881.12836751,538.90993672,42.09746416,488.92255703,287.48548962,83.44444444
10053,45.799938,-123.327274,900,-293,1,-293,736,940,282,0.729794919490814,135.14711646,0,50.279102212,79.612558235,104.09640868,52.66666667
10054,45.792533,-123.242917,1100,-1403,1,-1403,734,978,289,0.791091680526733,4.9892251369,0,0,19.56361628,14.870915525,29.55555556
10055,45.8931,-123.241769,1100,-171,1,-171,728,977,288,0.698075294494629,0,0,0,0,0,88.55555556
10056,45.794013,-123.103395,1700,-1584,1,-1584,745,930,279,0.583423376083374,0,0,0,0,0,45.77777778
10057,45.774643,-123.018364,1500,-1115,1,-1115,748,912,270,0.746617138385773,0,0,0,3.6518440656,0,12.11111111
10058,45.76526,-122.941482,900,-427,1,-427,724,1021,292,0.822045564651489,324.29066874,324.29066874,0,191.92527451,327.16014155,82.33333333
10059,45.793647,-122.873284,300,-1496,0,0,704,1124,320,0.693224728107452,0,0,0,0,0,3
10060,45.796134,-122.822092,100,-1236,0,0,698,1177,336,0.78611809015274,0,0,0,0,0,0
10105,45.791242,-123.889248,1100,-188,1,-188,846,928,214,0.782713413238525,385.3522933,133.13012334,178.19176645,235.42047773,535.35295891,84.33333333
10106,45.799805,-123.811607,300,-246,1,-246,795,1045,240,0.796245634555817,473.38519814,84.909015207,348.997422,302.2555864,423.79277666,87.77777778
10107,45.828358,-123.758823,500,-152,1,-152,807,1032,243,0.746196448802948,501.19514922,445.0214207,0,283.72453329,136.19402382,79.88888889
10108,45.844832,-123.665883,1100,-207,0,0,830,985,237,0.790286958217621,376.14842269,274.76978193,17.751957746,238.80965658,892.25493151,88.55555556
10109,45.846218,-123.593919,700,-408,1,-408,803,1007,249,0.806065022945404,486.01233728,0,20.196545582,265.72048014,230.41424322,86.22222222
10110,45.793901,-123.522943,1700,-2451,1,-2451,821,922,235,0.708604574203491,0,0,0,2.9565468184,0,6.222222222
10111,45.796814,-123.454181,1500,-88,1,-88,781,947,259,0.782226264476776,883.94395933,417.55497647,443.03339819,525.16921072,567.56383728,84.33333333
10112,45.822569,-123.367636,1100,-447,1,-447,747,952,279,0.81017392873764,319.96598001,319.96598001,0,191.85394385,81.761719583,90.44444444
10113,45.820613,-123.283138,1100,-463,1,-463,736,967,287,0.802309572696686,115.75056184,86.489113037,0,80.575227128,639.44936758,81.22222222
10114,45.846686,-123.244697,700,-1590,0,0,716,983,291,0.560189783573151,0,0,0,0,0,0
10115,45.841766,-123.167872,700,-125,1,-125,712,973,290,0.780743300914764,129.64498496,127.00244571,0,89.090753834,342.03105708,86.44444444
10116,45.796279,-123.028974,1700,-93,1,-93,749,940,276,0.814078748226166,134.02229363,127.70122195,0,96.762532673,446.12746576,88.22222222
10117,45.803118,-122.96664,1100,-119,1,-119,734,983,279,0.782772600650787,795.66621471,632.64129981,99.276644074,461.68004457,584.90380012,90.33333333
10118,45.81966,-122.913234,700,-190,1,-190,723,1030,290,0.793105065822601,164.22891626,160.72670701,0,106.93137315,356.9019726,83.33333333
10119,45.822576,-122.845231,100,-1641,0,0,702,1165,329,0.708346724510193,0,0,0,0,0,0
10168,45.82622,-123.964502,100,-2712,0,0,773,1106,247,0.118609048426151,0,0,0,0,0,7.777777778
10170,45.842315,-123.879707,1500,-426,1,-426,837,931,215,0.742032289505005,102.22677563,0,52.219857327,61.026054912,446.12746576,61.33333333
10171,45.84727,-123.812259,1100,-85,1,-85,836,972,231,0.816485524177551,31.60339608,31.60339608,0,37.618924294,609.70753653,85.33333333
10172,45.846288,-123.738138,700,-147,1,-147,820,1016,243,0.762650310993195,390.99250029,0,374.99673027,236.61193819,183.38908094,83.55555556
10173,45.866628,-123.646084,1100,-2102,1,-2102,828,982,239,0.810737788677216,3.385397658,3.1064631391,0,9.6701984222,104.09640868,10.66666667
10174,45.846558,-123.526244,900,-496,1,-496,812,987,248,0.80846095085144,922.75627573,625.02267294,3.9545660033,524.86425936,473.34361788,76.55555556
10175,45.846802,-123.4546,1700,-216,1,-216,788,934,255,0.841142475605011,198.52113143,174.09569571,0,139.06708719,693.93830343,83.55555556
10176,45.853218,-123.414633,2100,-2383,1,-2383,770,918,259,0.777804374694824,0,0,0,1.7026833084,0,15.44444444
10177,45.846534,-123.314539,1100,-101,1,-101,739,969,285,0.794633388519287,180.74107389,165.72807197,0,120.63464825,624.57845206,87.33333333
10178,45.866496,-123.272845,1100,-1423,1,-1423,726,955,282,0.61845999956131,0,0,0,0.1570851817,0,0
10179,45.865183,-123.2224,900,-166,0,0,711,943,282,0.473749905824661,0,0,0,0,0,5.111111111
10180,45.84303,-123.104167,700,-437,1,-437,723,949,283,0.811344265937805,374.13761732,153.7018493,2.3442447808,216.47506586,537.82200623,90.33333333
10181,45.846294,-123.034395,1500,-118,1,-118,742,935,273,0.769949495792389,567.29693439,558.41869507,0,338.73322027,535.35295891,89
10182,45.847727,-122.973258,900,-68,1,-68,735,988,276,0.802756488323212,369.8953292,369.8953292,0,229.57676079,698.93302968,84.44444444
10183,45.850247,-122.886035,500,-717,1,-717,713,1073,302,0.851854622364044,132.24332604,122.73322201,0,80.850710316,151.17820257,86.22222222
10184,45.846252,-122.822962,100,-1136,0,0,700,1166,332,0.596789479255676,0,0,0,0,0,0
10233,45.892691,-123.953767,100,-207,0,0,765,1105,246,0.683624029159546,333.1068286,0,0,176.07299388,230.47087483,77.44444444
10234,45.88856,-123.900504,700,-201,1,-201,789,1032,243,0.708070814609528,422.67862625,0,184.28554784,222.42823333,183.38908094,64.88888889
10235,45.894625,-123.806826,700,-1313,0,0,799,1013,239,0.560064554214478,297.87560361,0,233.07225464,175.42992599,312.28922603,0
10236,45.891801,-123.735841,700,-286,1,-286,816,1010,243,0.789084136486053,512.80312355,217.04325999,217.02187414,308.00405011,639.44936758,56.11111111
10237,45.897019,-123.597103,900,-145,1,-145,811,974,242,0.820218741893768,148.5075055,141.80001334,0,135.66885592,684.06211416,85.22222222
10238,45.891552,-123.526398,500,-1960,1,-1960,794,1003,254,0.768880009651184,0,0,0,0,0,5.777777778
10239,45.89467,-123.462815,1100,-211,1,-211,767,971,262,0.718776524066925,293.43886325,17.1925857,276.24627755,179.30495128,136.30728705,80.22222222
10240,45.997241,-123.745683,1300,-413,1,-413,747,964,274,0.817222058773041,51.179134811,38.559008112,3.2316975158,53.184158762,356.9019726,84.22222222
10241,45.890193,-123.104771,1100,-2441,1,-2441,737,979,283,0.65928703546524,0,0,0,0,0,0
10242,45.877763,-123.138277,700,-359,1,-359,714,990,292,0.79187798500061,113.66216702,109.54480307,0,78.705762157,446.12746576,86.33333333
10243,45.89403,-123.062963,1700,-409,1,-409,736,921,271,0.820218741893768,50.115211933,50.115211933,0,44.429724141,669.19119863,79.44444444
10244,45.893141,-123.03802,1700,-429,1,-429,746,919,268,0.757767260074615,430.95939364,419.65969121,0,264.25836237,374.24193545,77
10245,45.894645,-122.964702,900,-209,1,-209,737,993,278,0.784300863742828,136.98999927,136.1710056,0,90.07786002,267.67647945,82.33333333
10246,45.897328,-122.893918,500,-427,1,-427,720,1065,298,0.851854681968689,8.0651431314,8.0651431314,0,21.290892672,223.06373288,86
10291,45.9344,-123.953655,700,77,0,0,779,1058,246,0.800147771835327,337.08719568,0,164.65865798,200.9102683,996.35134019,84.77777778
10292,45.944628,-123.887361,1100,-229,1,-229,790,996,242,0.73704069852829,849.65164162,0,693.25879065,504.78441547,1055.8350023,86.33333333
10293,45.946838,-123.818047,900,-378,1,-378,817,970,227,0.743516027927399,327.34622667,7.5168241623,73.514317446,187.70972368,505.61112786,76
10294,45.898341,-123.670519,100,-103,1,-103,829,986,238,0.755534172058105,586.25138471,60.814311511,525.43707319,354.9810383,446.12746576,86.77777778
10295,45.915684,-123.626085,900,-683,1,-683,819,974,239,0.519539952278137,0,0,0,0,0,55.55555556
10296,45.921338,-123.556122,900,-299,1,-299,807,964,242,0.827546715736389,270.51242118,57.864945928,68.215653913,183.49989173,907.12584704,88.44444444
10297,45.931033,-123.486696,700,-230,1,-230,771,1013,268,0.844566404819489,72.657224572,54.809948896,0,64.644894519,535.35295891,85.88888889
10299,45.94411,-123.385133,1100,-414,1,-414,753,973,270,0.790008366107941,255.35770646,245.18529281,0,153.53512875,138.77633436,84.66666667
10300,45.799101,-123.180831,700,-1296,1,-1296,715,954,283,0.627710521221161,0.6549374706,0,0.6549374706,0.4801055425,14.870915525,15.44444444
10301,45.897925,-123.171302,900,-960,1,-960,711,951,284,0.83120858669281,42.494368704,30.816044522,0,39.060748855,446.12746576,81.22222222
10302,45.897337,-123.309889,1300,-617,1,-617,732,952,280,0.815936923027039,0,0,0,7.6611968695,0,86
10303,45.948609,-123.04358,900,-924,1,-924,739,975,275,0.687257468700409,32.712509451,0,28.386652155,22.478645668,223.06373288,34.11111111
10304,45.945066,-122.965766,500,-396,1,-396,725,1050,294,0.845989048480988,213.20088487,86.92853242,0,129.81026976,743.54577626,86.77777778
10305,45.947649,-122.892815,100,-547,1,-547,712,1140,320,0.828836560249329,491.98808591,39.069265794,0,257.05475126,250.279885,80
10342,45.947883,-123.955899,700,-90,1,-90,780,1026,242,0.724472105503082,373.26321973,4.1059008412,229.48490749,214.11079634,654.32028311,88.22222222
10343,45.972132,-123.932836,100,-1199,0,0,758,1070,239,0.693908035755157,0,0,0,0,0,0
10344,45.968791,-123.85127,700,-233,1,-233,797,1002,238,0.528415262699127,500.59036188,0,278.80865838,298.15482537,565.09478996,78.88888889
10345,45.943442,-123.742059,900,-133,1,-133,821,974,232,0.680873513221741,754.92734673,87.956871724,592.39931291,452.25532199,624.57845206,85.33333333
10346,45.94606,-123.669197,1500,-22,1,-22,840,939,226,0.763104617595673,312.67182962,0,100.70778455,184.97568001,505.61112786,86.33333333
10347,45.946397,-123.588215,1300,-179,1,-179,824,964,237,0.793648660182953,285.99928825,44.810382691,236.93795013,183.12581359,416.3856347,89.11111111
10348,45.940521,-123.526952,700,-381,1,-381,789,976,252,0.836040019989014,371.81423272,66.30423076,6.5378332672,229.82274772,773.28760731,79.77777778
10349,45.965214,-123.465712,700,-91,1,-91,761,964,263,0.799125850200653,445.56435462,422.48732169,15.123468828,295.67581147,1130.1895799,84.77777778
